10520		-6406.74 -6112.95 5.01374 16.4023 14.5767 3.60842 0.66979 -4.86073 0.210428
10535.2		-6417.67 -6146.67 5.00819 16.4844 14.5794 3.60549 0.653359 -4.85297 0.210755
10481.3		-6389.55 -6167.07 5.03944 16.3685 14.6009 3.59962 0.64133 -4.91091 0.209252
10485.8		-6489.41 -6150.42 5.06013 16.5014 14.5738 3.60359 0.612631 -4.81763 0.212136
10468.9		-6478.44 -6151.3 5.07367 16.4459 14.5661 3.59303 0.615009 -4.83735 0.21134
10541		-6536.46 -6144.27 5.10834 16.4685 14.5437 3.58507 0.593139 -4.79883 0.212426
10481		-6369.41 -6149.26 5.02005 16.3538 14.6128 3.59637 0.657195 -4.92052 0.209643
10476.2		-6388.84 -6149.74 5.02189 16.4357 14.6037 3.5855 0.649922 -4.88881 0.210614
10492		-6389.91 -6144.57 4.99079 16.4541 14.6584 3.61909 0.668308 -4.86178 0.208793
10471		-6418.63 -6158.72 5.05161 16.4032 14.5697 3.5889 0.630808 -4.88975 0.21085
10458.3		-6446.76 -6140.8 5.06978 16.3999 14.5455 3.583 0.624611 -4.87116 0.212025
10470		-6480.17 -6128.36 5.10288 16.3829 14.4992 3.5694 0.608749 -4.86189 0.213655
10487.4		-6327.82 -6153.91 5.01536 16.3095 14.6033 3.58503 0.670975 -4.95513 0.208631
10467		-6449.01 -6151.29 5.04894 16.4535 14.5812 3.59895 0.627217 -4.852 0.21126
10492.2		-6437.41 -6155.37 5.06133 16.3666 14.5531 3.59728 0.628133 -4.88187 0.210663
10466.1		-6403.65 -6150.88 5.03069 16.4262 14.6004 3.59387 0.644785 -4.88333 0.210401
10479.7		-6440.57 -6137.06 5.0643 16.4239 14.5748 3.58249 0.626678 -4.86678 0.211809
10445.9		-6454.21 -6127.96 5.0503 16.4633 14.5637 3.5841 0.632608 -4.84214 0.212517
10444.4		-6486.54 -6108.4 5.05573 16.5106 14.5451 3.57634 0.628247 -4.80775 0.21415
10482.3		-6500.38 -6136.69 5.07761 16.5128 14.5367 3.58289 0.610311 -4.80747 0.213127
10461.3		-6402.16 -6146.11 5.03444 16.3936 14.5938 3.593 0.645474 -4.89226 0.210514
10475.8		-6420.69 -6150.9 5.02672 16.436 14.579 3.59911 0.645005 -4.86687 0.210674
10522.6		-6463.85 -6152.13 5.069 16.4669 14.5657 3.57577 0.612629 -4.85195 0.212608
10459		-6417.19 -6141.96 5.03441 16.4173 14.5812 3.5974 0.645532 -4.87224 0.210667
10485.4		-6482.95 -6139.23 5.07278 16.4279 14.5434 3.59752 0.61823 -4.83846 0.212026
10459.5		-6412.37 -6147.11 5.03461 16.4337 14.5886 3.58851 0.641999 -4.87622 0.210967
10485.3		-6449.25 -6137.23 5.06969 16.4271 14.5703 3.58156 0.62248 -4.86248 0.212031
10460		-6427.83 -6147.48 5.03746 16.4338 14.5768 3.59472 0.639374 -4.86577 0.211013
10441.6		-6453.36 -6126.91 5.04166 16.4667 14.5811 3.59306 0.63858 -4.83427 0.211892
10435		-6470.73 -6111 5.03669 16.4984 14.5869 3.59513 0.642466 -4.80653 0.212413
10455.6		-6391.84 -6125.38 5.01139 16.4356 14.5894 3.5894 0.660481 -4.87982 0.21164
10433.2		-6408.56 -6119.63 5.02778 16.4241 14.5761 3.58135 0.655665 -4.87135 0.211805
10422.2		-6388.34 -6103.79 5.0172 16.4094 14.5735 3.57255 0.669889 -4.88103 0.212078
10438.2		-6450.52 -6109.57 5.04302 16.4476 14.5509 3.5817 0.643676 -4.83951 0.213036
10442		-6462.76 -6106.22 5.04118 16.4923 14.548 3.58005 0.642587 -4.81886 0.213483
10417.8		-6444.85 -6095.68 5.03898 16.4651 14.5585 3.57507 0.649402 -4.83492 0.213533
10400.7		-6453.35 -6069.78 5.03974 16.4808 14.5494 3.56525 0.654416 -4.8195 0.214793
10430.3		-6469.42 -6078.86 5.04297 16.4756 14.538 3.57612 0.649535 -4.81187 0.21443
10404.9		-6476.2 -6070 5.04508 16.5049 14.5358 3.5625 0.646892 -4.80243 0.215566
10408		-6453.17 -6055.43 5.00422 16.5457 14.5694 3.57234 0.672765 -4.78824 0.214994
10396.8		-6521.72 -6055.3 5.06102 16.5345 14.5211 3.56215 0.639624 -4.75923 0.216125
10398.3		-6586.66 -6020.26 5.08583 16.5839 14.4869 3.54853 0.629195 -4.69893 0.218367
10393.2		-6449.27 -6052.69 5.02337 16.4757 14.5523 3.56903 0.672068 -4.80712 0.214553
10394.2		-6430.63 -6024.83 5.00718 16.4583 14.556 3.56538 0.693979 -4.8068 0.214754
10378.3		-6465.91 -6036.79 5.03036 16.4865 14.5513 3.56206 0.669149 -4.79332 0.215502
10372.6		-6467.48 -6002.07 5.02496 16.4836 14.553 3.55306 0.68243 -4.78055 0.216511
10365		-6481.92 -6009.54 5.02451 16.5392 14.5489 3.55405 0.676672 -4.75957 0.216721
10355.5		-6497.62 -5959.52 5.01525 16.5849 14.5478 3.54022 0.693171 -4.7196 0.218563
10336.8		-6467.68 -5974.45 5.02607 16.5076 14.5042 3.52841 0.689149 -4.77323 0.218711
10320.1		-6466.16 -5906.18 5.02076 16.5123 14.4629 3.49505 0.712491 -4.75658 0.22186
10340.9		-6468.27 -5968.21 5.01485 16.5386 14.5364 3.52941 0.696071 -4.75561 0.218345
10338.8		-6567.12 -5913.16 5.04011 16.6335 14.4926 3.52339 0.681536 -4.65858 0.222089
10328.1		-6527.61 -5929.91 5.06106 16.5167 14.4797 3.51273 0.680608 -4.72256 0.22075
10320.4		-6516 -5884.21 5.02375 16.5601 14.5008 3.51151 0.713974 -4.69062 0.22133
10318.3		-6552.77 -5843.19 5.02555 16.6019 14.4764 3.49682 0.719685 -4.64491 0.223555
10394.7		-6602.48 -5729.9 5.01845 16.6625 14.4399 3.4626 0.75232 -4.55762 0.227936
10339.5		-6411.93 -5853.36 4.96605 16.5027 14.5365 3.50204 0.765015 -4.75347 0.221135
10300.5		-6563.81 -5810.68 5.03556 16.6383 14.4631 3.47112 0.716016 -4.63376 0.226165
10369.6		-6630.39 -5703.61 5.04974 16.7283 14.4167 3.42398 0.727035 -4.54723 0.231871
10268.6		-6548.36 -5790.92 5.02014 16.6472 14.4462 3.46522 0.73503 -4.62738 0.226554
10302		-6588.8 -5685.34 5.01773 16.729 14.3928 3.4213 0.761329 -4.55079 0.231576
10268.2		-6529.5 -5795.99 5.03093 16.5598 14.4287 3.4614 0.73359 -4.66783 0.226278
10329.1		-6545.43 -5714.22 5.03877 16.5473 14.3691 3.42199 0.7538 -4.64195 0.230135
10316.7		-6572.45 -5749.03 5.0349 16.6108 14.4162 3.4571 0.739028 -4.61232 0.228259
10324.8		-6664.46 -5840.7 5.09901 16.6707 14.3894 3.47448 0.664309 -4.58309 0.227052
10238.4		-6530.91 -5764.8 5.03804 16.5482 14.4104 3.44225 0.74396 -4.6612 0.2272
10225.3		-6512.8 -5690.62 5.037 16.5056 14.3693 3.40168 0.775173 -4.66251 0.229756
10337.6		-6567.13 -5694.87 5.01174 16.6626 14.3988 3.42824 0.765902 -4.58389 0.230541
10288		-6537.49 -5871.15 5.04873 16.5532 14.4594 3.49161 0.701932 -4.68789 0.223198
10313.7		-6402.06 -5790.85 4.96262 16.4824 14.5046 3.4703 0.790562 -4.74664 0.223382
10243		-6525.2 -5726.59 5.02429 16.5758 14.3941 3.42411 0.757917 -4.65157 0.22956
10297.6		-6588.16 -5664.71 5.02807 16.6377 14.4167 3.4248 0.769494 -4.56227 0.230742
10203		-6509.41 -5688.04 5.02384 16.5561 14.39 3.40704 0.773368 -4.65557 0.230643
10192.9		-6487.73 -5610.47 5.02299 16.5332 14.3468 3.36215 0.80021 -4.6609 0.234187
10225.4		-6470.9 -5751.41 5.01183 16.5299 14.4346 3.42566 0.767622 -4.69896 0.227257
10277.5		-6656.6 -5700.83 5.09505 16.6688 14.3307 3.40253 0.71099 -4.55404 0.232995
10305.5		-6515.47 -5656.58 5.03534 16.5198 14.3428 3.38648 0.784418 -4.64921 0.231729
10250.1		-6551.72 -5772.16 5.0355 16.6086 14.433 3.44996 0.733117 -4.63762 0.227556
10259.2		-6483.02 -5826.43 5.04448 16.5139 14.3928 3.43838 0.722857 -4.73744 0.226445
10226.3		-6521.59 -5610.05 5.02287 16.5897 14.3353 3.35975 0.795069 -4.62283 0.234711
10286.5		-6372.48 -5760.2 4.96051 16.4564 14.465 3.43931 0.804695 -4.77197 0.225295
10206.2		-6585.57 -5715.67 5.06142 16.6157 14.3643 3.41173 0.734416 -4.60852 0.23107
10188.9		-6488.98 -5653.39 5.0446 16.471 14.3313 3.36474 0.780519 -4.69444 0.232739
10339.8		-6459.29 -5584.63 5.05683 16.3829 14.2739 3.31449 0.803264 -4.72797 0.235831
10156.1		-6498.84 -5616.63 5.03684 16.5387 14.3272 3.34708 0.792387 -4.6599 0.234452
10184.8		-6483.51 -5526.95 5.0398 16.5282 14.2764 3.28991 0.821786 -4.65593 0.238539
10190.6		-6545.42 -5519.64 5.02225 16.5879 14.3372 3.33711 0.825105 -4.57217 0.236972
10462.5		-6475.32 -5517.8 5.02828 16.4885 14.2757 3.30045 0.835287 -4.65746 0.237953
10200		-6532.62 -5708.57 5.0337 16.5786 14.3937 3.41258 0.758659 -4.64258 0.230155
10126.5		-6503.5 -5559.36 5.04159 16.5219 14.3146 3.32373 0.810652 -4.64151 0.236081
10103.2		-6492.65 -5475.74 5.05025 16.495 14.2749 3.27355 0.83702 -4.63649 0.239341
10185.7		-6500.68 -5646.05 5.04909 16.487 14.36 3.36894 0.782822 -4.67328 0.231959
10242.3		-6557.98 -5481.28 5.06841 16.5373 14.244 3.29043 0.813647 -4.59145 0.240458
10181.4		-6492.67 -5683.88 5.02598 16.5317 14.387 3.39185 0.779128 -4.67208 0.230557
10167.2		-6511.61 -5540.57 5.04079 16.5673 14.3132 3.31222 0.806975 -4.63002 0.238138
10199.2		-6422.41 -5476.61 5.01179 16.4465 14.3069 3.28006 0.863856 -4.68879 0.238394
10273.9		-6450.86 -5432.16 5.03464 16.4542 14.2582 3.24976 0.86299 -4.665 0.241139
10162.2		-6512.18 -5639.47 5.03393 16.5475 14.3598 3.37187 0.784742 -4.64818 0.232901
10196.3		-6581.02 -5700.32 5.06147 16.6088 14.3568 3.40268 0.740213 -4.60977 0.23168
10160.5		-6541.37 -5644.39 5.04905 16.5682 14.3443 3.37203 0.771123 -4.62952 0.233359
10168.6		-6527.62 -5573.99 5.05606 16.5299 14.3164 3.32279 0.797395 -4.63068 0.235703
10191.8		-6465.97 -5676.9 5.06431 16.4624 14.3213 3.34465 0.766342 -4.73241 0.232636
10147.3		-6525.56 -5558.96 5.03277 16.5565 14.3332 3.33899 0.810414 -4.61223 0.235888
10230.9		-6530.54 -5522.16 5.03934 16.5982 14.3276 3.3113 0.817571 -4.59188 0.237569
10146.1		-6499.37 -5620.58 5.04328 16.5028 14.3304 3.35138 0.789782 -4.6688 0.233946
10149.9		-6518.55 -5523.84 5.03356 16.5857 14.2924 3.30319 0.816815 -4.61204 0.23879
10227.4		-6543.51 -5642.26 5.04146 16.5573 14.3795 3.38517 0.776746 -4.61963 0.232266
10134.6		-6498.51 -5555.77 5.04021 16.5355 14.3022 3.31373 0.810526 -4.64686 0.236971
10105.8		-6535.64 -5456.86 5.05845 16.5546 14.2501 3.26587 0.826382 -4.59788 0.241673
10193.8		-6502.48 -5540.71 5.02889 16.5619 14.306 3.32228 0.814556 -4.63199 0.237854
10133.6		-6521.33 -5565.67 5.04927 16.5379 14.3138 3.32266 0.801685 -4.63101 0.236241
10159.5		-6520.65 -5579.72 5.04605 16.5179 14.3092 3.33517 0.8038 -4.63287 0.234998
10129.5		-6521.96 -5467.54 5.05559 16.5312 14.2514 3.26736 0.830269 -4.61131 0.2407
10216.9		-6488.46 -5423.32 5.04193 16.5022 14.2463 3.24395 0.857031 -4.62592 0.241874
10134.2		-6528.14 -5589.12 5.04727 16.5517 14.3198 3.34001 0.7926 -4.62862 0.235488
10141.8		-6510.84 -5490.08 5.04521 16.5601 14.2837 3.28188 0.821865 -4.62162 0.240344
10120.4		-6511.23 -5538.45 5.06029 16.4865 14.2986 3.30913 0.809972 -4.64459 0.236897
10112.7		-6501.03 -5498.78 5.06719 16.5003 14.2501 3.26669 0.816275 -4.65158 0.240023
10099.5		-6527.59 -5410.09 5.06199 16.5534 14.235 3.23548 0.842794 -4.59119 0.243315
10115.2		-6541.71 -5304.84 5.07135 16.5786 14.1873 3.17753 0.8693 -4.55239 0.247999
10108.1		-6519.85 -5522.81 5.06379 16.4946 14.2709 3.29467 0.815362 -4.6316 0.237578
10082.1		-6536.92 -5449.8 5.07403 16.5102 14.2455 3.25859 0.827776 -4.60298 0.241086
10077.4		-6556.12 -5396.81 5.09094 16.4975 14.2171 3.23102 0.836401 -4.58104 0.243144
10110		-6513.5 -5373.71 5.07668 16.4818 14.2051 3.20809 0.855436 -4.61064 0.244271
10231		-6518.57 -5354.5 5.08077 16.4832 14.1869 3.19997 0.858295 -4.60373 0.245302
10105.9		-6520.64 -5512.88 5.05714 16.5242 14.2821 3.29199 0.815838 -4.62419 0.238506
10110.4		-6517.65 -5462.71 5.07479 16.4883 14.2561 3.26074 0.826505 -4.62629 0.240355
10115		-6529.81 -5374.97 5.07332 16.5334 14.1995 3.20823 0.850475 -4.58895 0.244927
10087.9		-6525.17 -5415.84 5.07006 16.5217 14.2243 3.23345 0.840349 -4.60286 0.242919
10084.3		-6545.37 -5396.21 5.06705 16.5244 14.2423 3.24328 0.849522 -4.57112 0.242444
10143.7		-6534.91 -5417.5 5.05773 16.5444 14.2332 3.24534 0.844407 -4.58415 0.242576
10086.9		-6521.97 -5451.41 5.07052 16.5024 14.2504 3.25689 0.83098 -4.61576 0.24091
10117.2		-6540.94 -5523.76 5.05448 16.5555 14.2943 3.30885 0.810042 -4.60094 0.237914
10081.8		-6520.36 -5411.23 5.07113 16.5002 14.2274 3.23328 0.844087 -4.60822 0.242682
10091.6		-6534.71 -5349.87 5.06899 16.5439 14.2187 3.20862 0.856498 -4.57478 0.245741
10094.2		-6537.04 -5323.57 5.07827 16.5187 14.1935 3.19277 0.865059 -4.57122 0.24642
10061.7		-6522.36 -5349.97 5.08137 16.4803 14.2129 3.20265 0.86311 -4.5916 0.244308
10054.4		-6515.71 -5296.53 5.09284 16.4432 14.1943 3.17104 0.881474 -4.58847 0.245626
10051		-6570.47 -5291.27 5.09904 16.5284 14.1703 3.17219 0.86235 -4.54233 0.248037
10048.9		-6609.39 -5199.04 5.12344 16.5451 14.118 3.12152 0.875015 -4.49525 0.252385
10054.3		-6553.71 -5310.02 5.10095 16.4682 14.1841 3.18494 0.863736 -4.5663 0.246078
10110.7		-6547.96 -5393.53 5.08971 16.4917 14.2235 3.2259 0.841178 -4.58518 0.242897
10065.5		-6539.77 -5341.06 5.08113 16.5119 14.201 3.20106 0.859089 -4.57471 0.24554
10062.9		-6551.41 -5365.28 5.10169 16.4594 14.1943 3.20838 0.850314 -4.5816 0.243532
10077.8		-6566.79 -5288.07 5.10765 16.4677 14.1821 3.17797 0.868677 -4.5488 0.24649
10110.5		-6579.95 -5216.2 5.11543 16.4794 14.1409 3.13699 0.886423 -4.52102 0.249739
10069.1		-6536.46 -5392.61 5.08175 16.4966 14.223 3.22692 0.844841 -4.59207 0.243117
10031.3		-6554.57 -5270.6 5.12218 16.4511 14.1447 3.14697 0.866841 -4.57031 0.248355
10072.4		-6559.17 -5207.8 5.14974 16.4144 14.0958 3.09881 0.8755 -4.5699 0.25131
10063.9		-6587.18 -5224.33 5.12944 16.4644 14.1412 3.13779 0.877332 -4.52479 0.249378
10051.3		-6545.28 -5333.33 5.09776 16.4961 14.1773 3.18417 0.854666 -4.57888 0.246211
10090.7		-6553.54 -5210.48 5.11599 16.4661 14.1335 3.12071 0.891 -4.54615 0.250239
10059.8		-6555.48 -5350.23 5.0972 16.4896 14.1962 3.20344 0.850051 -4.57232 0.244918
10055.4		-6577.43 -5205.27 5.12861 16.4654 14.1217 3.11959 0.883718 -4.53073 0.250665
10039.8		-6582.48 -5226.63 5.13978 16.4397 14.126 3.12735 0.874944 -4.53832 0.249382
10064		-6534.03 -5343.87 5.09377 16.4818 14.1825 3.1883 0.85617 -4.59124 0.245545
10044.1		-6573.89 -5254.22 5.12052 16.4687 14.1515 3.15042 0.872042 -4.54141 0.24842
10032.6		-6574.79 -5178.25 5.12571 16.4889 14.1199 3.10483 0.888017 -4.52551 0.252477
10083.3		-6575.02 -5155.08 5.13653 16.4585 14.101 3.08785 0.896716 -4.52438 0.252771
10045.4		-6560.36 -5301.44 5.10703 16.4818 14.1724 3.17454 0.861717 -4.56033 0.246881
10068		-6549.28 -5321.42 5.10033 16.4864 14.1868 3.18391 0.85816 -4.57255 0.246182
10035.5		-6570.39 -5234.3 5.12154 16.4706 14.138 3.13567 0.877329 -4.54119 0.249545
13210.1		-6623.15 -5216.32 5.14248 16.5147 14.1017 3.1246 0.859483 -4.50431 0.252092
10041		-6542.57 -5276.48 5.10525 16.4611 14.1711 3.15943 0.875976 -4.56743 0.247243
10028.7		-6582.68 -5195.38 5.13532 16.4881 14.109 3.10504 0.879941 -4.52672 0.251899
10032		-6597.17 -5138.05 5.1525 16.498 14.0715 3.0651 0.888043 -4.50693 0.254809
10032.4		-6599.42 -5141.41 5.14685 16.4583 14.1006 3.08823 0.894628 -4.50256 0.25303
10047.3		-6533.09 -5262.9 5.12638 16.3901 14.1561 3.14348 0.878637 -4.58781 0.247
10035.1		-6552.17 -5246.93 5.12564 16.4288 14.1466 3.13799 0.877732 -4.56467 0.248346
10053.3		-6580.3 -5148.38 5.14692 16.4416 14.0959 3.08233 0.895494 -4.52369 0.252829
10036.6		-6565.35 -5263.18 5.11701 16.4718 14.1533 3.15149 0.870161 -4.55117 0.248368
10035.8		-6564.87 -5197.6 5.13265 16.4554 14.1172 3.10669 0.884752 -4.54479 0.251279
10016.2		-6601.14 -5157.81 5.15401 16.4618 14.0855 3.08596 0.882767 -4.51374 0.253353
10031.7		-6630.43 -5098.47 5.1784 16.4621 14.0428 3.04922 0.886162 -4.48689 0.256408
10043.9		-6565.38 -5192.36 5.12264 16.488 14.1216 3.10884 0.885537 -4.53738 0.252096
10034.8		-6578.21 -5218.07 5.1355 16.4518 14.1249 3.12272 0.877592 -4.53809 0.250061
10161		-6585.37 -5145.79 5.14953 16.4515 14.0881 3.07831 0.891972 -4.52162 0.253486
10031.3		-6570.35 -5233.83 5.12514 16.4667 14.137 3.13319 0.875614 -4.54379 0.249648
10035.5		-6587.07 -5219.42 5.13221 16.4704 14.1286 3.129 0.875351 -4.52778 0.250213
10028.3		-6581.52 -5213.97 5.13232 16.4667 14.1258 3.12342 0.877701 -4.53203 0.250479
10036.1		-6584.02 -5178.2 5.14572 16.4543 14.1051 3.09729 0.882856 -4.52935 0.252155
10028		-6573.8 -5220.28 5.12758 16.4666 14.1298 3.12608 0.878711 -4.53823 0.250197
10042.3		-6607.05 -5159.64 5.14205 16.5045 14.0928 3.09233 0.882671 -4.49999 0.253765
10028.2		-6565.89 -5225.11 5.12975 16.4477 14.1331 3.12657 0.878967 -4.5485 0.249701
10025.5		-6578.27 -5190.08 5.13092 16.4806 14.1162 3.10845 0.883116 -4.52889 0.25197
10028.5		-6582.46 -5232.52 5.14186 16.4417 14.1205 3.12715 0.871602 -4.54222 0.249441
10036.3		-6554.07 -5289.6 5.11961 16.4685 14.1442 3.1524 0.859874 -4.57398 0.248091
10033.1		-6588.08 -5178.46 5.14004 16.4609 14.1115 3.10427 0.885939 -4.52041 0.251795
10020.2		-6583.52 -5191.46 5.14188 16.4548 14.1093 3.10627 0.880867 -4.53112 0.251527
10022.2		-6585.75 -5195.82 5.13957 16.4642 14.1113 3.10958 0.87919 -4.52876 0.2515
10102.1		-6591.8 -5195.16 5.14794 16.4517 14.103 3.10655 0.877184 -4.52798 0.251397
10027.1		-6591.33 -5185.89 5.14317 16.4642 14.1057 3.10469 0.880234 -4.52289 0.251916
10020.9		-6591.91 -5176.59 5.14467 16.4749 14.0973 3.0955 0.881354 -4.52023 0.252626
10023.5		-6587.47 -5189.04 5.1408 16.4642 14.1077 3.10602 0.880739 -4.52598 0.251775
10022.4		-6600.28 -5149.61 5.15043 16.4601 14.0931 3.08709 0.888697 -4.50815 0.253191
10021.9		-6589.71 -5173.94 5.14246 16.4712 14.1009 3.0972 0.882941 -4.52131 0.252661
10021.8		-6577.86 -5214.2 5.13809 16.4564 14.1151 3.11646 0.874804 -4.54202 0.250854
10083.8		-6587.97 -5168.03 5.13986 16.4753 14.1027 3.09539 0.885392 -4.51962 0.252915
10020.2		-6588.93 -5174.81 5.14188 16.4694 14.1028 3.09818 0.88334 -4.52171 0.252535
10019.1		-6587.9 -5174.84 5.14434 16.464 14.0994 3.09581 0.883033 -4.52445 0.252534
10022.9		-6591.86 -5168.53 5.1475 16.464 14.0956 3.09222 0.883037 -4.52102 0.252843
10021		-6590.76 -5173.66 5.14582 16.4641 14.0986 3.09567 0.882463 -4.52226 0.252576
10314.6		-6576.94 -5213.31 5.13684 16.469 14.1114 3.11305 0.873693 -4.54199 0.25129
10019.3		-6594.44 -5165.54 5.14703 16.4623 14.0977 3.09358 0.884946 -4.51661 0.252716
10018		-6593.4 -5160.37 5.14936 16.4644 14.0902 3.08701 0.884479 -4.51867 0.253251
10021.9		-6590.26 -5179.23 5.148 16.4559 14.0982 3.09712 0.881071 -4.52554 0.252221
10026.9		-6589.85 -5175.26 5.14385 16.4674 14.1002 3.09718 0.882474 -4.52237 0.252551
10019		-6592.33 -5174.63 5.14795 16.4583 14.0974 3.09611 0.881817 -4.52243 0.25244
10017.2		-6597.27 -5159.09 5.15169 16.4631 14.0879 3.08648 0.883623 -4.51621 0.253302
10018.8		-6595.03 -5166.31 5.14795 16.4656 14.0942 3.09207 0.883053 -4.51772 0.252944
10017.1		-6594.52 -5166.33 5.14918 16.4629 14.0925 3.09089 0.8829 -4.5191 0.252943
10022		-6596.53 -5167.2 5.14934 16.4683 14.0914 3.09073 0.88206 -4.51698 0.252989
10054.2		-6595.95 -5165.73 5.14992 16.4629 14.0921 3.09081 0.882615 -4.518 0.252965
10019.7		-6597.79 -5161.67 5.15052 16.462 14.0916 3.08977 0.883857 -4.51517 0.253034
10035.7		-6595.42 -5165.87 5.14824 16.4665 14.0932 3.09158 0.882854 -4.51753 0.253007
10018.7		-6589.5 -5186.01 5.14605 16.4591 14.1003 3.10121 0.878785 -4.52788 0.252103
10017.3		-6595.06 -5168.69 5.14895 16.4632 14.0933 3.09248 0.882211 -4.51906 0.252839
10020.3		-6595.5 -5169.18 5.15079 16.4589 14.0921 3.09191 0.881829 -4.51987 0.252759
11723.2		-6594.17 -5168.29 5.15001 16.455 14.0941 3.09302 0.882571 -4.52106 0.252726
10025.8		-6595.94 -5167.47 5.14951 16.465 14.0921 3.0913 0.882188 -4.518 0.252924
10017.1		-6596.74 -5166.22 5.15098 16.46 14.0915 3.09103 0.882292 -4.51808 0.252896
10016.4		-6599.21 -5158.45 5.15285 16.4624 14.0867 3.08622 0.883195 -4.51497 0.253328
10018		-6598.09 -5162.06 5.15098 16.4637 14.0899 3.08901 0.88291 -4.51573 0.253149
10018.3		-6597.83 -5162.07 5.1516 16.4623 14.089 3.08842 0.882833 -4.51642 0.253148
10016.4		-6598.83 -5162.5 5.15168 16.4651 14.0885 3.08834 0.882414 -4.51536 0.253171
10016.5		-6598.1 -5163.25 5.15148 16.4625 14.0894 3.08922 0.882489 -4.5164 0.253096
10018		-6599.47 -5159.74 5.15227 16.4619 14.0886 3.08786 0.883312 -4.51446 0.253194
10017.5		-6598.32 -5163.49 5.1524 16.4603 14.0888 3.08893 0.882298 -4.51681 0.253056
10017.7		-6595.32 -5171.91 5.15003 16.4604 14.0929 3.09358 0.880776 -4.52081 0.252728
10029.3		-6598.88 -5163.58 5.15211 16.4617 14.0892 3.08939 0.882156 -4.51611 0.253068
10016.4		-6598.1 -5162.45 5.15172 16.4622 14.0891 3.08866 0.882664 -4.51634 0.253128
10023.6		-6598.63 -5163.68 5.15289 16.46 14.0882 3.08872 0.882025 -4.51693 0.253063
10016.6		-6598.22 -5162.46 5.15146 16.4628 14.0894 3.08894 0.882689 -4.51603 0.253127
10019.2		-6596.97 -5166.6 5.15142 16.462 14.0896 3.09011 0.881485 -4.51855 0.253003
10016.5		-6598.84 -5161.45 5.15206 16.4619 14.0888 3.08843 0.882855 -4.51548 0.253146
10035.4		-6601.9 -5152.11 5.15411 16.4638 14.0844 3.08325 0.884482 -4.51101 0.253561
10016.5		-6596.97 -5166.96 5.15105 16.4613 14.0908 3.091 0.881703 -4.51836 0.252936
10016.5		-6598.6 -5161.3 5.15144 16.4641 14.0889 3.08836 0.882828 -4.51536 0.253206
10029.8		-6600.6 -5157.47 5.15297 16.4653 14.0857 3.08566 0.882953 -4.51348 0.253435
10022.4		-6597.7 -5164.03 5.15148 16.4613 14.09 3.08969 0.882457 -4.51693 0.253031
10026.1		-6598.94 -5162.01 5.1525 16.4609 14.0885 3.0885 0.882529 -4.51591 0.253125
10016.4		-6600.17 -5158.13 5.15343 16.4621 14.0861 3.08609 0.882981 -4.51436 0.25334
10068.8		-6599.68 -5160.13 5.15274 16.4623 14.0875 3.08745 0.882728 -4.51488 0.25324
10016.1		-6599.62 -5160.13 5.15287 16.462 14.0873 3.08731 0.882715 -4.51504 0.25324
10092.1		-6599.99 -5160.16 5.15284 16.4634 14.087 3.08715 0.88259 -4.51455 0.253262
10325.2		-6599.62 -5160.53 5.15275 16.4621 14.0875 3.08759 0.882628 -4.51507 0.253225
10020.4		-6599.99 -5159.63 5.15304 16.4618 14.0872 3.08719 0.882811 -4.51461 0.253249
10017		-6599.87 -5159.55 5.15273 16.4629 14.0872 3.08716 0.882797 -4.51455 0.25328
10025.7		-6599.05 -5162.38 5.15253 16.4615 14.0882 3.08848 0.882235 -4.51605 0.253145
10016.8		-6600.04 -5159.46 5.15318 16.462 14.0869 3.08692 0.88274 -4.51464 0.253272
10022.6		-6599.68 -5159.67 5.15316 16.4604 14.0873 3.08731 0.88281 -4.51518 0.253237
10017.9		-6599.99 -5159.59 5.15336 16.4612 14.0868 3.08697 0.882691 -4.51491 0.253258
10598.2		-6600.96 -5157.17 5.1538 16.4626 14.0854 3.08559 0.882926 -4.51366 0.253403
10016.6		-6599.44 -5160.8 5.15282 16.4613 14.0877 3.08777 0.882628 -4.51535 0.253194
10016.1		-6600.93 -5156.46 5.15382 16.4619 14.0856 3.08545 0.883308 -4.51337 0.253394
10016.3		-6601.87 -5153.49 5.15447 16.4621 14.0844 3.08393 0.883844 -4.51202 0.253519
10018.8		-6600.59 -5158.45 5.15334 16.4634 14.0861 3.08621 0.882843 -4.51383 0.253337
10015.8		-6600.41 -5158.23 5.15354 16.4623 14.086 3.08611 0.882849 -4.51423 0.253344
10016.5		-6600.61 -5157.53 5.15379 16.4625 14.0854 3.08556 0.882868 -4.51404 0.253391
10020.9		-6599.77 -5159.36 5.15327 16.4605 14.087 3.08706 0.882819 -4.51509 0.253258
10016		-6600.38 -5158.68 5.15333 16.4627 14.0863 3.08642 0.882837 -4.51415 0.253317
10079.2		-6600.46 -5158.02 5.15324 16.463 14.0863 3.08618 0.883003 -4.51385 0.25335
10016.2		-6600.1 -5159.2 5.15333 16.4616 14.0867 3.08678 0.882769 -4.51464 0.253281
10016		-6600.63 -5157.98 5.15401 16.461 14.0857 3.08591 0.88289 -4.51423 0.253328
10021.6		-6600.59 -5157.74 5.15374 16.4617 14.0858 3.08592 0.882981 -4.51405 0.253348
10016		-6600.18 -5159.03 5.15332 16.4619 14.0866 3.08667 0.8828 -4.51449 0.253291
